"","Season","Year_0","Time_Since_Restoration","Salt_Marsh","Site","State","Overall_Treatment","Tidal_Regime","Marsh_Condition","Transect","Plot_count","Elevation_mean","Elevation_se","MUD_mean","MUD_se","DEAD_mean","DEAD_se","WATER_mean","WATER_se","WRACK_mean","WRACK_se","DITCH_FILL_mean","DITCH_FILL_se","ALGAL_MAT_mean","ALGAL_MAT_se","GREEN_ALG_mean","GREEN_ALG_se","VAUCH_mean","VAUCH_se","ASCO_mean","ASCO_se","SPALT_mean","SPALT_se","SPPAT_mean","SPPAT_se","DISPI_mean","DISPI_se","JUGER_mean","JUGER_se","SADEP_mean","SADEP_se","AGMAR_mean","AGMAR_se","AMCAN_mean","AMCAN_se","ARANS_mean","ARANS_se","ATPAT_mean","ATPAT_se","BAHAL_mean","BAHAL_se","BOMAR_mean","BOMAR_se","BOROB_mean","BOROB_se","CHRUB_mean","CHRUB_se","ELROS_mean","ELROS_se","FERUB_mean","FERUB_se","IVFRU_mean","IVFRU_se","JUBAL_mean","JUBAL_se","LYNAS_mean","LYNAS_se","LYMAR_mean","LYMAR_se","MYPEN_mean","MYPEN_se","PAVIR_mean","PAVIR_se","PHAUS_mean","PHAUS_se","PLMAR_mean","PLMAR_se","PLODO_mean","PLODO_se","PORAM_mean","PORAM_se","PUMAR_mean","PUMAR_se","RUMAR_mean","RUMAR_se","SABIG_mean","SABIG_se","SOSEM_mean","SOSEM_se","SPCAE_mean","SPCAE_se","SPPEC_mean","SPPEC_se","SPMAR_mean","SPMAR_se","SULIN_mean","SULIN_se","SUMAR_mean","SUMAR_se","SYSUB_mean","SYSUB_se","SYTEN_mean","SYTEN_se","TECAN_mean","TECAN_se","TRMAR_mean","TRMAR_se","AGSTO_mean","AGSTO_se","AMCANA_mean","AMCANA_se","ASTER_mean","ASTER_se","CASEP_mean","CASEP_se","CAHOR_mean","CAHOR_se","CUSCUTA_mean","CUSCUTA_se","DICLA_mean","DICLA_se","ELPAL_mean","ELPAL_se","ELREP_mean","ELREP_se","ELVIR_mean","ELVIR_se","EUGRA_mean","EUGRA_se","HIODO_mean","HIODO_se","JUVIR_mean","JUVIR_se","LACTUCA_mean","LACTUCA_se","LYSAL_mean","LYSAL_se","MEAQU_mean","MEAQU_se","PACLA_mean","PACLA_se","PAQUI_mean","PAQUI_se","SACAN_mean","SACAN_se","SCAME_mean","SCAME_se","SCPUN_mean","SCPUN_se","SOLIDAGO_mean","SOLIDAGO_se","SYNOV_mean","SYNOV_se","TORAD_mean","TORAD_se","TYANG_mean","TYANG_se","TYLAT_mean","TYLAT_se","UNK_mean","UNK_se","Canopyo_Height_cm_mean","Canopyo_Height_cm_se","Thatch_cm_mean","Thatch_cm_se","Site_Specific_mean","Site_Specific_se","abiotic_cover_mean","abiotic_cover_se","live_cover_mean","live_cover_se","high_marsh_grams_mean","high_marsh_grams_se","algae_cover_mean","algae_cover_se","richness_mean","richness_se"
"109",2022,2022,0,"Parker River Estuary","Kents Island","Massachusetts","Reference","Mesotidal","Panne","T2",4,1.144,0.278,1.2,1.2,5.8,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,2.5,44.2,15,23.8,6.9,12.5,8.3,2,2,0,0,0,0,0,0,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,2.5,NA,NA,NA,NA,7,1.2,93,1.2,80.5,4.9,0,0,4,0.4
"110",2022,2022,0,"Parker River Estuary","Kents Island","Massachusetts","Runnel","Mesotidal","Panne","T1",12,1.383,0.02,12.8,7.9,18.3,4.4,6.7,6.7,0,0,0,0,0,0,6.7,6.7,0,0,0,0,40.2,8.3,15.5,8.5,3.3,2.9,1.2,1.3,0.9,0.4,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,28,2.6,NA,NA,NA,NA,37.8,9.2,62.2,9.2,20.1,9.1,6.7,6.7,2.2,0.4
"111",2022,2022,0,"Parker River Estuary","Kents Island","Massachusetts","Runnel","Mesotidal","Panne","T2",9,1.342,0.026,42.8,10.8,5.8,1.4,1.1,1.1,0,0,0,0,0,0,8.9,8.9,0,0,0,0,30.7,9.8,8.3,5.3,0,0,0,0,3.6,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,2.3,NA,NA,NA,NA,57.4,10.9,42.6,10.9,8.3,5.3,8.9,8.9,1.9,0.3
"112",2022,2022,0,"Parker River Estuary","Plum Island - PLHA","Massachusetts","No Action","Mesotidal","Pool","T1",5,1.355,0.007,15,3.5,17,3.4,3,2,0,0,0,0,0,0,0,0,1,1,0,0,51,9.1,15.9,12.5,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,2.7,NA,NA,NA,NA,33,4.6,67,4.6,15.9,12.5,1,1,1.6,0.4
"113",2022,2022,0,"Parker River Estuary","Plum Island - PLHA","Massachusetts","No Action","Mesotidal","Pool","T2",4,1.44,0.024,10,7.7,21.8,13.4,6.2,6.2,0,0,0,0,0,0,0.5,0.5,0,0,0,0,24.5,9.9,43.2,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.5,NA,NA,NA,NA,32.2,16.3,67.8,16.3,43.2,25.6,0.5,0.5,1.2,0.2
"114",2022,2022,0,"Parker River Estuary","Plum Island - PLHA","Massachusetts","Reference","Mesotidal","Pool","T1",10,1.467,0.006,1.1,0.8,11.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,1.2,45.8,10.5,16,6.2,11.3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,6.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,3,NA,NA,NA,NA,13,2.6,87,2.6,73.1,4.1,0,0,3.8,0.3
"115",2022,2022,0,"Parker River Estuary","Plum Island - PLHA","Massachusetts","Reference","Mesotidal","Pool","T2",10,1.444,0.009,1.6,1.1,11.3,3.8,0,0,5.3,5,0,0,0,0,0,0,0,0,0,0,5.4,3.5,19.5,10.3,39.5,7.8,16.7,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,2.1,NA,NA,NA,NA,18.2,6.1,81.8,6.1,75.7,8.9,0,0,2.5,0.2
"116",2022,2022,0,"Parker River Estuary","Plum Island - PLHA","Massachusetts","Runnel","Mesotidal","Pool","T1",9,1.514,0.024,29.8,13.3,9.2,2.6,0.8,0.6,11,9.3,0,0,0,0,0,0,0,0,0,0,38.8,10.2,9.6,4.5,1.1,0.7,0,0,0.3,0.2,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,5,NA,NA,NA,NA,50,12.6,50,12.6,10.7,4.9,0,0,1.8,0.5
"117",2022,2022,0,"Parker River Estuary","Plum Island - PLHA","Massachusetts","Runnel","Mesotidal","Pool","T2",9,1.466,0.034,51.9,14.7,4.7,2.5,22.2,14.7,2.2,2.2,0,0,0,0,2.2,2.2,0,0,0,0,27.8,11.6,7.2,6.6,0,0,0,0,3.4,1.7,0,0,0,0,0,0,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4.2,NA,NA,NA,NA,61,12.6,39,12.6,7.2,6.6,2.2,2.2,2,0.4
"118",2024,2011,13,"Ogunquit Marsh","Moody Marsh","Maine","No Action","Mesotidal","Pool","T1",5,NA,NA,45.2,17.1,8,4.6,54,22.3,0,0,0,0,0,0,0,0,0,0,0,0,18.2,6.7,18,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,4.4,0,0,NA,NA,53.2,15.6,46.8,15.6,18,16.8,0,0,2.2,0.5
"119",2024,2011,13,"Ogunquit Marsh","Moody Marsh","Maine","No Action","Mesotidal","Pool","T2",9,NA,NA,51.1,12.5,12.4,5,42.8,15.9,0,0,0,0,0,0,0.3,0.3,0,0,0,0,19.8,5.9,13.8,7.5,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,5,1.7,1.2,NA,NA,63.9,8.9,36.1,8.9,13.8,7.5,0.3,0.3,1.7,0.2
"120",2024,2011,13,"Ogunquit Marsh","Moody Marsh","Maine","Reference","Mesotidal","Pool","T1",7,NA,NA,3.9,1.9,22.4,2.8,2.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0,9.3,9.3,23.7,7.2,35.7,6.7,0,0,4.9,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,1.1,4.7,0.4,NA,NA,26.3,2.3,73.7,2.3,59.4,7.3,0,0,3,0.3
"121",2024,2011,13,"Ogunquit Marsh","Moody Marsh","Maine","Reference","Mesotidal","Pool","T2",6,NA,NA,3,1.5,10.8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,29.8,8.3,37.7,6.1,12.2,8.8,0.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,2.8,1.6,0,0,0,0,0,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,1.8,3.8,1.2,NA,NA,13.8,2.6,86.2,2.6,79.7,2.8,0,0,4.8,0.7
"122",2024,2011,13,"Ogunquit Marsh","Moody Marsh","Maine","Runnel","Mesotidal","Pool","T1",8,NA,NA,23.9,9.1,9,2.9,0,0,0.2,0.2,0,0,0,0,0,0,3.9,2.5,0,0,22.9,5.6,20.5,9.7,0,0,0,0,5.2,2,0.8,0.7,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0,0,0,0,0,0,0,0,4.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,4.6,1.4,0.8,NA,NA,37,9.6,63,9.6,20.5,9.7,3.9,2.5,3.9,0.7
"123",2024,2011,13,"Ogunquit Marsh","Moody Marsh","Maine","Runnel","Mesotidal","Pool","T2",9,NA,NA,19.6,7.9,17.7,5.6,0,0,0.6,0.6,0,0,0,0,0,0,13.3,7.3,0,0,15.4,5.4,27.1,11.2,0,0,0,0,3.4,1.4,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,5.6,2.2,1,NA,NA,51.1,11,48.9,11,27.1,11.2,13.3,7.3,2.7,0.7
"124",2024,2013,11,"Salt Ponds Region","Winnapaug","Rhode Island","No Action","Microtidal","Pool","T1",4,NA,NA,21.2,3.8,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7.9,12.8,10.8,0,0,0,0,13.8,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,4.9,1.2,1.2,NA,NA,28.5,3,71.5,3,12.8,10.8,0,0,2.8,0.2
"125",2024,2013,11,"Salt Ponds Region","Winnapaug","Rhode Island","No Action","Microtidal","Pool","T2",4,NA,NA,17.2,9.3,10.8,4,22.5,22.5,0,0,0,0,0,0,7.5,7.5,0,0,0,0,26.2,3.1,7.5,4.3,28.8,11.4,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2.9,0.5,0.5,NA,NA,35.5,14.4,64.5,14.4,36.2,12.5,7.5,7.5,3,0.4
"126",2024,2013,11,"Salt Ponds Region","Winnapaug","Rhode Island","Reference","Microtidal","Pool","T1",4,NA,NA,5,3.5,26.2,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,3.2,7.2,1.7,46.5,3.4,5.5,5.5,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,3,3.3,1,NA,NA,31.2,7.2,68.8,7.2,59.2,6.5,0,0,4.5,0.9
"127",2024,2013,11,"Salt Ponds Region","Winnapaug","Rhode Island","Reference","Microtidal","Pool","T2",5,NA,NA,7,3.2,24.8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,1,1,49,10,0,0,2.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.8,3.2,0.9,NA,NA,31.8,3.1,68.2,3.1,50,9.1,0,0,3,0.3
"128",2024,2013,11,"Salt Ponds Region","Winnapaug","Rhode Island","Runnel","Microtidal","Pool","T1",4,NA,NA,51.5,18.1,4.2,1.5,25,25,0,0,0,0,0,0,2.5,1.4,0,0,0,0,16,4,7.5,7.5,14.8,8.5,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,4.8,1.2,1.2,NA,NA,58.2,16.9,41.8,16.9,22.2,14.1,2.5,1.4,2.5,1.2
"129",2024,2013,11,"Salt Ponds Region","Winnapaug","Rhode Island","Runnel","Microtidal","Pool","T2",6,NA,NA,22.2,6,13,6.2,11.7,11.7,0,0,0,0,0,0,10,10,0,0,0,0,24,8.1,13.3,9.5,7,5,0,0,10.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,2.9,1.5,1.1,NA,NA,45.2,9.1,54.8,9.1,20.3,10.3,10,10,2.3,0.4
"130",2024,2014,10,"Narragansett Bay","Round Marsh","Rhode Island","No Action","Microtidal","Panne","T1",7,NA,NA,32.1,9.5,10.3,2.2,0.3,0.3,0,0,0,0,0,0,0.7,0.7,0,0,0,0,42.6,6.7,9.3,6.2,5,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,3.6,0.3,0.3,NA,NA,43.1,8.3,56.9,8.3,14.3,9.9,0.7,0.7,1.6,0.3
"131",2024,2014,10,"Narragansett Bay","Round Marsh","Rhode Island","No Action","Microtidal","Panne","T2",6,NA,NA,23.8,13.9,13.8,6.1,0,0,11.7,11.7,0,0,0,0,0,0,0,0,0,0,15,6.6,27,12.8,8.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,4.1,3.5,1.6,NA,NA,49.3,12.9,50.7,12.9,35.7,14.3,0,0,2.3,0.3
"132",2024,2014,10,"Narragansett Bay","Round Marsh","Rhode Island","Reference","Microtidal","Panne","T1",5,NA,NA,0,0,7,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,80,6.7,7,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,3.8,9.2,0.9,NA,NA,7,1.2,93,1.2,87,4.1,0,0,1.8,0.4
"133",2024,2014,10,"Narragansett Bay","Round Marsh","Rhode Island","Reference","Microtidal","Panne","T2",5,NA,NA,0,0,7.8,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,12.5,63.2,14.4,6.4,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4,5.1,6.4,1.6,NA,NA,7.8,2.1,92.2,2.1,69.6,14.5,0,0,2.4,0.2
"134",2024,2014,10,"Narragansett Bay","Round Marsh","Rhode Island","Runnel","Microtidal","Panne","T1",4,NA,NA,23.5,7.8,9,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,7,26.2,12.3,6.2,5.6,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,1.3,1.2,1.2,NA,NA,32.5,4,67.5,4,32.5,9.4,0,0,3.2,0.2
"135",2024,2014,10,"Narragansett Bay","Round Marsh","Rhode Island","Runnel","Microtidal","Panne","T2",5,NA,NA,5.2,2.9,10.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,49.8,9.2,22.4,7.9,4,2.4,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,1.3,6,1.2,NA,NA,15.6,3.8,84.4,3.8,76.2,10.8,0,0,2.8,0.2
"136",2024,2014,10,"Narragansett Bay","Round Marsh","Rhode Island","Runnel","Microtidal","Panne","T3",6,NA,NA,9.8,4.3,12.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,13.6,24.2,13.9,2.2,1.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,4,2.5,1.1,NA,NA,22.7,4.1,77.3,4.1,26.3,15.1,0,0,2.2,0.4
