"","Site","Sub_Site","Site_SubSite","Overall_Treatment","Site_Treatment","Year","Year_0","Time_Since_Restoration","Tidal_Regime","Marsh_Condition","Transect","Distance_m","Impacted","Elevation","Local_Tideshed_ID","Study_Tideshed_ID","MUD","DEAD","WATER","WRACK","DITCH_FILL","ALGAL_MAT","GREEN_ALG","VAUCH","ASCO","SPALT","SPPAT","DISPI","JUGER","SADEP","AGMAR","AMCAN","ARANS","ATPAT","BAHAL","BOMAR","BOROB","CHRUB","ELROS","FERUB","IVFRU","JUBAL","LYNAS","LYMAR","MYPEN","PAVIR","PHAUS","PLMAR","PLODO","PORAM","PUMAR","RUMAR","SABIG","SOSEM","SPCAE","SPPEC","SPMAR","SULIN","SUMAR","SYSUB","SYTEN","TECAN","TRMAR","AGSTO","AMCANA","ASTER","CASEP","CAHOR","CUSCUTA","DICLA","ELPAL","ELREP","ELVIR","EUGRA","HIODO","JUVIR","LACTUCA","LYSAL","MEAQU","PACLA","PAQUI","SACAN","SCAME","SCPUN","SOLIDAGO","SYNOV","TORAD","TYANG","TYLAT","UNK","Canopy_Height_cm","Thatch_cm","abiotic_cover","live_cover","high_marsh_grams","salicornia","other","algae_cover","richness"
"53","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2021,2013,8,"Microtidal","Pool","T2",10,"Yes",0.244,"Winnapaug_7",181,3,15,0,0,0,0,0,0,0,10,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"",18,82,72,0,0,0,3
"54","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2021,2013,8,"Microtidal","Pool","T2",15,"Yes",0.229,"Winnapaug_7",181,3,20,0,0,0,0,0,0,0,2,10,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"",23,77,74,1,0,0,4
"55","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2021,2013,8,"Microtidal","Pool","T2",20,"Yes",0.239,"Winnapaug_7",181,10,20,0,0,0,0,0,0,0,45,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"",30,70,25,0,0,0,3
"56","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2021,2013,8,"Microtidal","Pool","T1",0,"Yes",0.224,"Winnapaug_5",177,10,10,0,0,0,0,0,0,0,30,30,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"",20,80,30,20,0,0,3
"57","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2021,2013,8,"Microtidal","Pool","T1",15,"Yes",0.234,"Winnapaug_5",177,35,5,0,0,0,0,0,0,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"",40,60,0,40,0,0,2
"58","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2021,2013,8,"Microtidal","Pool","T1",20,"Yes",0.224,"Winnapaug_5",177,30,10,30,0,0,0,0,0,0,15,15,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"",40,60,15,30,30,0,3
"59","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2021,2013,8,"Microtidal","Pool","T1",25,"Yes",0.149,"Winnapaug_5",177,30,20,0,0,0,0,0,0,0,35,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,"",50,50,0,15,0,0,2
"60","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2021,2013,8,"Microtidal","Pool","T2",0,"Yes",0.229,"Winnapaug_8",184,10,10,0,0,0,0,0,0,0,20,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"",20,80,60,0,0,0,3
"61","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2021,2013,8,"Microtidal","Pool","T2",4,"Yes",0.204,"Winnapaug_8",184,30,10,30,0,0,0,0,0,0,5,0,40,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"",40,60,40,13,32,0,4
"62","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2021,2013,8,"Microtidal","Pool","T2",8,"Yes",0.114,"Winnapaug_8",184,80,0,80,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"",80,20,0,10,80,0,2
"63","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2021,2013,8,"Microtidal","Pool","T2",12,"Yes",0.244,"Winnapaug_8",184,15,15,0,0,0,0,0,0,0,35,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"",30,70,35,0,0,0,3
"64","Winnapaug","","Winnapaug","Runnel","Winnapaug - Runnel",2024,2013,11,"Microtidal","Pool","T1",0,"Yes",NA,"Winnapaug_13",176,8,7,0,0,0,0,0,0,0,12,30,29,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"5",15,85,59,5,9,0,6
"65","Winnapaug","","Winnapaug","Runnel","Winnapaug - Runnel",2024,2013,11,"Microtidal","Pool","T1",8,"Yes",NA,"Winnapaug_13",176,40,5,0,0,0,0,5,0,0,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"0",50,50,30,0,0,5,2
"66","Winnapaug","","Winnapaug","Runnel","Winnapaug - Runnel",2024,2013,11,"Microtidal","Pool","T1",16,"Yes",NA,"Winnapaug_13",176,93,0,100,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"0",93,7,0,0,100,0,1
"67","Winnapaug","","Winnapaug","Runnel","Winnapaug - Runnel",2024,2013,11,"Microtidal","Pool","T1",24,"Yes",NA,"Winnapaug_13",176,65,5,0,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"0",75,25,0,0,0,5,1
"68","Winnapaug","","Winnapaug","Runnel","Winnapaug - Runnel",2024,2013,11,"Microtidal","Pool","T2",0,"Yes",NA,"Winnapaug_16",164,8,30,0,0,0,0,0,0,0,40,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"2",38,62,22,0,0,0,3
"69","Winnapaug","","Winnapaug","Runnel","Winnapaug - Runnel",2024,2013,11,"Microtidal","Pool","T2",8,"Yes",NA,"Winnapaug_16",164,38,5,0,0,0,0,0,0,0,54,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"0",43,57,0,3,0,0,2
"70","Winnapaug","","Winnapaug","Runnel","Winnapaug - Runnel",2024,2013,11,"Microtidal","Pool","T2",16,"Yes",NA,"Winnapaug_16",164,30,5,0,0,0,0,0,0,0,0,60,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"0",35,65,60,5,0,0,2
"71","Winnapaug","","Winnapaug","Runnel","Winnapaug - Runnel",2024,2013,11,"Microtidal","Pool","T2",24,"Yes",NA,"Winnapaug_16",164,28,2,0,0,0,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"0",30,70,0,50,0,0,2
"72","Winnapaug","","Winnapaug","Runnel","Winnapaug - Runnel",2024,2013,11,"Microtidal","Pool","T2",32,"Yes",NA,"Winnapaug_16",164,29,1,70,0,0,0,60,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"0",90,10,0,0,70,60,1
"73","Winnapaug","","Winnapaug","Runnel","Winnapaug - Runnel",2024,2013,11,"Microtidal","Pool","T2",37,"Yes",NA,"Winnapaug_16",164,0,35,0,0,0,0,0,0,0,20,10,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"7",35,65,40,5,0,0,4
"74","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2024,2013,11,"Microtidal","Pool","T1",0,"Yes",NA,"Winnapaug_14",179,0,30,0,0,0,0,0,0,0,15,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"5",30,70,55,0,0,0,3
"75","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2024,2013,11,"Microtidal","Pool","T1",4,"Yes",NA,"Winnapaug_14",179,15,35,0,0,0,0,0,0,0,1,6,40,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"1",50,50,46,3,0,0,4
"76","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2024,2013,11,"Microtidal","Pool","T1",8,"Yes",NA,"Winnapaug_14",179,0,30,0,0,0,0,0,0,0,10,3,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"4",30,70,59,1,0,0,4
"77","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2024,2013,11,"Microtidal","Pool","T1",12,"Yes",NA,"Winnapaug_14",179,5,10,0,0,0,0,0,0,0,3,10,45,22,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,NA,15,85,77,3,2,0,7
"78","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2024,2013,11,"Microtidal","Pool","T2",0,"Yes",NA,"Winnapaug_7",181,10,30,0,0,0,0,0,0,0,7,0,50,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"4",40,60,50,3,0,0,3
"79","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2024,2013,11,"Microtidal","Pool","T2",5,"Yes",NA,"Winnapaug_7",181,2,32,0,0,0,0,0,0,0,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"3",34,66,60,0,0,0,2
"80","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2024,2013,11,"Microtidal","Pool","T2",10,"Yes",NA,"Winnapaug_7",181,5,20,0,0,0,0,0,0,0,5,0,65,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"5",25,75,65,5,0,0,3
"81","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2024,2013,11,"Microtidal","Pool","T2",15,"Yes",NA,"Winnapaug_7",181,0,36,0,0,0,0,0,0,0,2,0,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"4",36,64,60,2,0,0,3
"82","Winnapaug","","Winnapaug","Reference","Winnapaug - Reference",2024,2013,11,"Microtidal","Pool","T2",20,"Yes",NA,"Winnapaug_7",181,18,6,0,0,0,0,0,0,0,60,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"0",24,76,15,1,0,0,4
"83","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2024,2013,11,"Microtidal","Pool","T1",0,"Yes",NA,"Winnapaug_5",177,15,10,0,0,0,0,0,0,0,25,45,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"5",25,75,45,5,0,0,3
"84","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2024,2013,11,"Microtidal","Pool","T1",15,"Yes",NA,"Winnapaug_5",177,25,7,0,0,0,0,0,0,0,60,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"0",32,68,3,5,0,0,3
"85","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2024,2013,11,"Microtidal","Pool","T1",20,"Yes",NA,"Winnapaug_5",177,15,7,0,0,0,0,0,0,0,40,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"0",22,78,3,35,0,0,3
"86","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2024,2013,11,"Microtidal","Pool","T1",25,"Yes",NA,"Winnapaug_5",177,30,5,0,0,0,0,0,0,0,55,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"0",35,65,0,10,0,0,2
"87","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2024,2013,11,"Microtidal","Pool","T2",0,"Yes",NA,"Winnapaug_8",184,5,20,0,0,0,0,0,0,0,25,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"2",25,75,50,0,0,0,3
"88","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2024,2013,11,"Microtidal","Pool","T2",4,"Yes",NA,"Winnapaug_8",184,9,5,0,0,0,0,0,0,0,25,0,55,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"0",14,86,55,4,2,0,4
"89","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2024,2013,11,"Microtidal","Pool","T2",8,"Yes",NA,"Winnapaug_8",184,45,3,90,0,0,0,30,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"0",78,22,0,2,90,30,2
"90","Winnapaug","","Winnapaug","No Action","Winnapaug - No Action",2024,2013,11,"Microtidal","Pool","T2",12,"Yes",NA,"Winnapaug_8",184,10,15,0,0,0,0,0,0,0,35,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"0",25,75,40,0,0,0,3
"91","Weekapaug","","Weekapaug","Reference","Weekapaug - Reference",2021,2017,4,"Microtidal","Pool","T1",5,"Yes",0.225,"Weekapaug_11",151,5,20,0,0,0,0,0,5,0,15,10,38,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"",30,70,48,5,2,5,5
"92","Weekapaug","","Weekapaug","Reference","Weekapaug - Reference",2021,2017,4,"Microtidal","Pool","T1",10,"Yes",0.225,"Weekapaug_11",151,5,25,0,0,0,0,0,0,0,15,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"",30,70,55,0,0,0,3
"93","Weekapaug","","Weekapaug","Reference","Weekapaug - Reference",2021,2017,4,"Microtidal","Pool","T1",15,"Yes",0.245,"Weekapaug_11",151,5,5,0,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"",10,90,80,0,10,0,3
"94","Weekapaug","","Weekapaug","Reference","Weekapaug - Reference",2021,2017,4,"Microtidal","Pool","T2",0,"Yes",0.248,"Weekapaug_5",159,5,15,0,0,0,0,0,0,0,0,30,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"",20,80,79,0,1,0,3
"95","Weekapaug","","Weekapaug","Reference","Weekapaug - Reference",2021,2017,4,"Microtidal","Pool","T2",5,"Yes",0.258,"Weekapaug_5",159,0,30,0,0,0,0,0,0,0,5,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"",30,70,52,5,8,0,6
"96","Weekapaug","","Weekapaug","Reference","Weekapaug - Reference",2021,2017,4,"Microtidal","Pool","T2",10,"Yes",0.248,"Weekapaug_5",159,5,35,0,0,0,0,0,0,0,15,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"",40,60,40,5,0,0,3
"97","Weekapaug","","Weekapaug","Reference","Weekapaug - Reference",2021,2017,4,"Microtidal","Pool","T2",15,"Yes",0.233,"Weekapaug_5",159,15,20,0,0,0,0,0,0,0,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"",35,65,60,0,0,0,2
"98","Weekapaug","","Weekapaug","Reference","Weekapaug - Reference",2021,2017,4,"Microtidal","Pool","T2",20,"Yes",0.278,"Weekapaug_5",159,0,30,0,0,0,0,0,0,0,15,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"",30,70,50,0,5,0,4
"99","Weekapaug","","Weekapaug","No Action","Weekapaug - No Action",2021,2017,4,"Microtidal","Pool","T1",4,"Yes",0.19,"Weekapaug_10",149,35,5,0,0,0,0,0,20,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"",60,35,20,10,0,20,3
"100","Weekapaug","","Weekapaug","No Action","Weekapaug - No Action",2021,2017,4,"Microtidal","Pool","T1",8,"Yes",0.1,"Weekapaug_10",149,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",100,0,0,0,100,0,0
"101","Weekapaug","","Weekapaug","No Action","Weekapaug - No Action",2021,2017,4,"Microtidal","Pool","T1",12,"Yes",0.11,"Weekapaug_10",149,85,5,100,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,"",90,10,0,0,100,0,1
"102","Weekapaug","","Weekapaug","No Action","Weekapaug - No Action",2021,2017,4,"Microtidal","Pool","T2",0,"Yes",0.203,"Weekapaug_5",159,15,10,0,0,0,0,0,0,0,15,0,55,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"",25,75,55,5,0,0,4
"103","Weekapaug","","Weekapaug","No Action","Weekapaug - No Action",2021,2017,4,"Microtidal","Pool","T2",5,"Yes",0.133,"Weekapaug_5",159,79,0,95,0,0,0,0,10,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"",89,11,0,1,95,10,2
"104","Weekapaug","","Weekapaug","No Action","Weekapaug - No Action",2021,2017,4,"Microtidal","Pool","T2",10,"Yes",0.243,"Weekapaug_5",159,6,5,0,0,0,0,0,0,0,10,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"",11,89,75,0,4,0,4
"105","Weekapaug","","Weekapaug","No Action","Weekapaug - No Action",2021,2017,4,"Microtidal","Pool","T2",15,"Yes",0.188,"Weekapaug_5",159,80,0,85,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"",85,15,0,0,85,5,1
"106","Weekapaug","","Weekapaug","No Action","Weekapaug - No Action",2021,2017,4,"Microtidal","Pool","T2",20,"Yes",0.233,"Weekapaug_5",159,15,30,10,0,0,0,0,0,0,30,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"",45,55,25,0,10,0,2
