Date,Year,Year_0,Time_Since_Restoration,State,Salt_Marsh,Site,Sub_Site,Overall_Treatment,Tidal_Regime,Marsh_Condition,Marsh_Condition_plot,Transect,Distance_m,Habitat,Impacted,Elevation,Transect_ID,Plot_ID,Local_Tideshed_ID,Study_Tideshed_ID,Plot_Notes,TOTAL,MUD,DEAD,WATER,WRACK,DITCH_FILL,ALGAL_MAT,GREEN_ALG,VAUCH,ASCO,SPALT,SPPAT,DISPI,JUGER,SADEP,AGMAR,AMCAN,ARANS,ATPAT,BAHAL,BOMAR,BOROB,CHRUB,ELROS,FERUB,IVFRU,JUBAL,LYNAS,LYMAR,MYPEN,PAVIR,PHAUS,PLMAR,PLODO,PORAM,PUMAR,RUMAR,SABIG,SOSEM,SPCAE,SPPEC,SPMAR,SULIN,SUMAR,SYSUB,SYTEN,TECAN,TRMAR,AGSTO,AMCANA,ASTER,CASEP,CAHOR,CUSCUTA,DICLA,ELPAL,ELREP,ELVIR,EUGRA,HIODO,JUVIR,LACTUCA,LYSAL,MEAQU,PACLA,PAQUI,SACAN,SCAME,SCPUN,SOLIDAGO,SYNOV,TORAD,TYANG,TYLAT,UNK,Canopy_Height_cm,Thatch_cm
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T1,32,,No,0.564,Winnapaug Runnel 1,Winnapaug__2021_Runnel_32,Winnapaug_13,176,,100,,20,,,,,,,,,10,5,10,,,,,,35,,0,,,,10,,,0,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,5,,,,,,,42,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T1,37.4,,No,0.649,Winnapaug Runnel 1,Winnapaug__2021_Runnel_37.4,Winnapaug_13,176,east stake,100,,40,,,,,,,,,35,,,,,,,,,,0,,,,,,,0,20,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,5,,,,26,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,-0.5,,No,0.219,Winnapaug Runnel 2,Winnapaug__2021_Runnel_-0.5,Winnapaug_16,164,,100,10,30,,,,,,,,10,9,9,,30,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,2,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,0,,Yes,0.239,Winnapaug Runnel 2,Winnapaug__2021_Runnel_0,Winnapaug_16,164,SE stake,100,,15,,,,,,,,10,24,30,,20,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,29,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,8,,Yes,0.104,Winnapaug Runnel 2,Winnapaug__2021_Runnel_8,Winnapaug_16,164,,100,50,,,,,,,,,20,,,,30,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,22,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,16,,Yes,0.094,Winnapaug Runnel 2,Winnapaug__2021_Runnel_16,Winnapaug_16,164,,100,35,5,,,,,,,,20,,,,40,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,20,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,24,,Yes,0.209,Winnapaug Runnel 2,Winnapaug__2021_Runnel_24,Winnapaug_16,164,,100,40,10,,,,,,,,29,,,,15,,,,,,,0,,,,,,2,0,,,,,,,,,3,,,,,,1,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,12,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,32,,Yes,0.179,Winnapaug Runnel 2,Winnapaug__2021_Runnel_32,Winnapaug_16,164,,100,75,,,,,,,,,15,,,,10,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,15,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,37,,Yes,0.239,Winnapaug Runnel 2,Winnapaug__2021_Runnel_37,Winnapaug_16,164,NW stake,100,15,,,,,,,,,10,25,25,,22,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,3,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,-0.5,,No,0.79,Winnapaug Reference 1,Winnapaug__2021_Reference_-0.5,Winnapaug_14,179,,100,5,15,,,,,,,,10,34,34,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,2,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,0,,Yes,0.279,Winnapaug Reference 1,Winnapaug__2021_Reference_0,Winnapaug_14,179,NW stake,100,15,,,,,,,,,10,14,60,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,26,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,4,,Yes,0.249,Winnapaug Reference 1,Winnapaug__2021_Reference_4,Winnapaug_14,179,,100,,20,,,,,,,,,10,70,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,24,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,8,,Yes,0.249,Winnapaug Reference 1,Winnapaug__2021_Reference_8,Winnapaug_14,179,,100,,20,,,,,,,,5,,70,,3,,,,,,,0,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,22,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,12,,Yes,0.319,Winnapaug Reference 1,Winnapaug__2021_Reference_12,Winnapaug_14,179,,100,,14,,15,,,,,,,13,30,10,1,,,,,,,0,,,,12,,1,0,,,,,,,,,,,,,,,1,,3,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,29,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,16,,No,0.479,Winnapaug Reference 1,Winnapaug__2021_Reference_16,Winnapaug_14,179,,100,,30,,4,,,,,,,,30,,1,,,,,,,0,,,,35,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,54,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,19.5,,No,0.749,Winnapaug Reference 1,Winnapaug__2021_Reference_19.5,Winnapaug_14,179,SE stake,100,,20,,,,,,,,,5,,,,,,,,20,,0,,,,,,,0,30,,,,,,,,,,,2,,,,,15,3,,,,,0,,,,,,,5,,,,,,,,,,0,,,,,,,56,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,-0.5,,No,0.159,Winnapaug Reference 2,Winnapaug__2021_Reference_-0.5,Winnapaug_7,181,,100,10,20,,,,,,,,30,20,20,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,33,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,0,,Yes,0.204,Winnapaug Reference 2,Winnapaug__2021_Reference_0,Winnapaug_7,181,SE stake,100,5,10,,,,,,,,10,35,40,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,25,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,5,,Yes,0.254,Winnapaug Reference 2,Winnapaug__2021_Reference_5,Winnapaug_7,181,,100,,15,,,,,,,,3,,81,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,19,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,10,,Yes,0.244,Winnapaug Reference 2,Winnapaug__2021_Reference_10,Winnapaug_7,181,,100,3,15,,,,,,,,10,2,70,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,20,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,15,,Yes,0.229,Winnapaug Reference 2,Winnapaug__2021_Reference_15,Winnapaug_7,181,,100,3,20,,,,,,,,2,10,64,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,18,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,20,,Yes,0.239,Winnapaug Reference 2,Winnapaug__2021_Reference_20,Winnapaug_7,181,,100,10,20,,,,,,,,45,10,15,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,29,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,25,,No,0.269,Winnapaug Reference 2,Winnapaug__2021_Reference_25,Winnapaug_7,181,,100,10,15,,,,,,,,,58,10,,,,,,,,,0,,,,5,,2,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,29.3,,No,0.349,Winnapaug Reference 2,Winnapaug__2021_Reference_29.3,Winnapaug_7,181,NW stake,100,20,5,,,,,,,,,10,7,15,5,,,,,,,0,,,,30,,,0,,,,,,,,,,,,,,,8,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,39,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T1,-0.5,,No,0.59,Winnapaug No Action 1,Winnapaug__2021_No Action_-0.5,Winnapaug_5,177,,100,30,5,,,,,,,,40,5,,,20,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,32,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T1,0,,Yes,0.224,Winnapaug No Action 1,Winnapaug__2021_No Action_0,Winnapaug_5,177,SE stake,100,10,10,,,,,,,,30,30,,,20,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T1,5,,No,0.004,Winnapaug No Action 1,Winnapaug__2021_No Action_5,Winnapaug_5,177,,100,100,,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,0,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T1,10,,No,-0.046,Winnapaug No Action 1,Winnapaug__2021_No Action_10,Winnapaug_5,177,,100,100,,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,0,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T1,15,,Yes,0.234,Winnapaug No Action 1,Winnapaug__2021_No Action_15,Winnapaug_5,177,,100,35,5,,,,,,,,20,,,,40,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,17,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T1,20,,Yes,0.224,Winnapaug No Action 1,Winnapaug__2021_No Action_20,Winnapaug_5,177,,100,30,10,30,,,,,,,15,15,,,30,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,22,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T1,25,,Yes,0.149,Winnapaug No Action 1,Winnapaug__2021_No Action_25,Winnapaug_5,177,,100,30,20,,,,,,,,35,,,,15,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,46,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T1,26.4,,No,0.094,Winnapaug No Action 1,Winnapaug__2021_No Action_26.4,Winnapaug_5,177,NW stake,100,35,20,,,,,,,,35,,,,10,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,55,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T2,-0.5,,No,0.74,Winnapaug No Action 2,Winnapaug__2021_No Action_-0.5,Winnapaug_8,184,,100,25,10,,,,,,,,20,17,25,,3,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,37,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T2,0,,Yes,0.229,Winnapaug No Action 2,Winnapaug__2021_No Action_0,Winnapaug_8,184,south stake,100,10,10,,,,,,,,20,20,40,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,31,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T2,4,,Yes,0.204,Winnapaug No Action 2,Winnapaug__2021_No Action_4,Winnapaug_8,184,,100,30,10,30,,,,,,,5,,40,,13,,,,,,,0,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,17,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T2,8,,Yes,0.114,Winnapaug No Action 2,Winnapaug__2021_No Action_8,Winnapaug_8,184,,100,80,,80,,,,,,,10,,,,10,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T2,12,,Yes,0.244,Winnapaug No Action 2,Winnapaug__2021_No Action_12,Winnapaug_8,184,,100,15,15,,,,,,,,35,15,20,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,
5-Aug-21,2021,2013,8,Rhode Island,Salt Ponds Region,Winnapaug,,No Action,Microtidal,Pool,,T2,16,,No,0.494,Winnapaug No Action 2,Winnapaug__2021_No Action_16,Winnapaug_8,184,North stake,100,20,20,,,,,,,,,10,,10,1,,,,,,,0,,,,35,,,0,,,,,,,,,,,,,,,4,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,16,
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T1,-0.5,TM,No,,Winnapaug Runnel 1,Winnapaug__2024_Runnel_-0.5,Winnapaug_13,176,,100,15,4,,,,,,,,20,15,30,,10,,,,,,,0,,,,3,,,0,,,,,,,,,,,,,,,,,3,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,31,0
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T1,0,HM,Yes,,Winnapaug Runnel 1,Winnapaug__2024_Runnel_0,Winnapaug_13,176,Cross runnel 3.5,100,8,7,,,,,,,,12,30,29,,5,,,,,,,0,,,,5,,,0,,,,,,,,,,,,,,,,,4,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,33,5
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T1,8,Panne,Yes,,Winnapaug Runnel 1,Winnapaug__2024_Runnel_8,Winnapaug_13,176,,100,40,5,,,,,5,,,20,,30,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,19,0
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T1,16,Panne,Yes,,Winnapaug Runnel 1,Winnapaug__2024_Runnel_16,Winnapaug_13,176,,100,93,,100,,,,,,,7,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,12,0
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T1,24,Panne,Yes,,Winnapaug Runnel 1,Winnapaug__2024_Runnel_24,Winnapaug_13,176,,100,65,5,,,,,5,,,25,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,13,0
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T1,32,ue,No,,Winnapaug Runnel 1,Winnapaug__2024_Runnel_32,Winnapaug_13,176,,100,2,20,,,,,,,,,,5,20,,,,,,50,,0,,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,93,6
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T1,37.4,ue,No,,Winnapaug Runnel 1,Winnapaug__2024_Runnel_37.4,Winnapaug_13,176,,100,28,,,,,,,,,,15,,,,,,,,7,,0,,,,,,,0,35,,,,,,,,,3,,,,,,,,,,,,,0,2,,,,,,0,,,,,,,,,,0,,,10,,,,73,1
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,-0.5,HM,No,,Winnapaug Runnel 2,Winnapaug__2024_Runnel_-0.5,Winnapaug_16,164,,100,5,13,,,,,,,,35,35,3,,8,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,1,,,,31,0
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,0,HM,Yes,,Winnapaug Runnel 2,Winnapaug__2024_Runnel_0,Winnapaug_16,164,crab holes,100,8,30,,,,,,,,40,10,12,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,29,2
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,8,LM,Yes,,Winnapaug Runnel 2,Winnapaug__2024_Runnel_8,Winnapaug_16,164,,100,38,5,,,,,,,,54,,,,3,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,35,0
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,16,Panne,Yes,,Winnapaug Runnel 2,Winnapaug__2024_Runnel_16,Winnapaug_16,164,pool adjacent,100,30,5,,,,,,,,,60,,,5,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,26,0
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,24,Panne,Yes,,Winnapaug Runnel 2,Winnapaug__2024_Runnel_24,Winnapaug_16,164,runnel @18.5,100,28,2,,,,,,,,20,,,,50,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,24,0
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,32,Pool,Yes,,Winnapaug Runnel 2,Winnapaug__2024_Runnel_32,Winnapaug_16,164,pool edge,100,29,1,70,,,,60,,,10,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,15,0
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Runnel,Microtidal,Pool,,T2,37,TM,Yes,,Winnapaug Runnel 2,Winnapaug__2024_Runnel_37,Winnapaug_16,164,,100,,35,,,,,,,,20,10,30,,5,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,32,7
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,-0.5,HM,No,,Winnapaug Reference 1,Winnapaug__2024_Reference_-0.5,Winnapaug_14,179,edge of ditch,100,10,15,,,,,,,,15,28,30,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,26,6
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,0,HM,Yes,,Winnapaug Reference 1,Winnapaug__2024_Reference_0,Winnapaug_14,179,dead pathway,100,,30,,,,,,,,15,10,45,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,5
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,4,HM,Yes,,Winnapaug Reference 1,Winnapaug__2024_Reference_4,Winnapaug_14,179,,100,15,35,,,,,,,,1,6,40,,3,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,15,1
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,8,HM,Yes,,Winnapaug Reference 1,Winnapaug__2024_Reference_8,Winnapaug_14,179,,100,,30,,,,,,,,10,3,56,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,4
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,12,HM,Yes,,Winnapaug Reference 1,Winnapaug__2024_Reference_12,Winnapaug_14,179,,100,5,10,,,,,,,,3,10,45,22,3,,,,,,,0,,,,,,1,0,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,25,NA
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,16,UE,No,,Winnapaug Reference 1,Winnapaug__2024_Reference_16,Winnapaug_14,179,,100,,25,,,,,,,,,18,7,,,,,,,,,0,,,,50,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,91,3
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T1,19.5,UE,No,,Winnapaug Reference 1,Winnapaug__2024_Reference_19.5,Winnapaug_14,179,,100,,25,,,,,,,,,20,,3,,,,,,20,,0,,,5,,,,0,20,,,,,,,,,,,,,,,,,1,,,,,0,,,,,,,3,,,,,,,,,,0,,,3,,,,78,5
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,-0.5,,No,,Winnapaug Reference 2,Winnapaug__2024_Reference_-0.5,Winnapaug_7,181,Creek edge,100,15,25,,,,,,,,25,5,30,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,33,0
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,0,HM,Yes,,Winnapaug Reference 2,Winnapaug__2024_Reference_0,Winnapaug_7,181,,100,10,30,,,,,,,,7,,50,,3,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,24,4
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,5,HM,Yes,,Winnapaug Reference 2,Winnapaug__2024_Reference_5,Winnapaug_7,181,,100,2,32,,,,,,,,6,,60,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,16,3
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,10,HM,Yes,,Winnapaug Reference 2,Winnapaug__2024_Reference_10,Winnapaug_7,181,,100,5,20,,,,,,,,5,,65,,5,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,30,5
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,15,HM,Yes,,Winnapaug Reference 2,Winnapaug__2024_Reference_15,Winnapaug_7,181,,100,,36,,,,,,,,2,,60,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,18,4
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,20,HM,Yes,,Winnapaug Reference 2,Winnapaug__2024_Reference_20,Winnapaug_7,181,,100,18,6,,,,,,,,60,5,10,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,3 0,0
7/15/2024,2024,2013,11,Rhode Island,Salt Ponds Region,Winnapaug,,Reference,Microtidal,Pool,,T2,25,HM,No,,Winnapaug Reference 2,Winnapaug__2024_Reference_25,Winnapaug_7,181,,100,,8,,,,,,,,,31,8,38,,,,,,,,0,,,,,,10,0,,,,,,,,,,,,,,,,,5,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,33,3
